,TrapFactor,Station,Date,Latitude,Longitude,weekNumber,Tmax,Tmin,Tavg,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,DewPoint,Sunrise,Sunset,SevendaymedianTmp,ThreedaymedianTmp,SevendaymedianMinTmp,ThreedaymedianMinTmp,RelHumidity,V1_detailed,WnvPresent_detailed,RESTUANS_detailed,PIPENS_detailed,PIPIENS-RESTUANS_detailed,TERRITANS_detailed,SALINARIUS_detailed,ERRATICUS_detailed,TARSALIS_detailed
3279,T148,2,7/17/2009,42.01743,-87.68776899999999,28,70,58,64,0.0,29.21,29.86,10.1,29,10.4,52,431,1925,66,65,58,58,64.99819801604751,19,0,1,1,1,0,0,0,0
3280,T148,2,7/18/2007,42.01743,-87.68776899999999,29,85,69,77,0.92,29.18,29.83,10.3,24,10.6,69,432,1924,68,73,62,63,76.37954483234944,3,0,1,0,1,0,0,0,0
3281,T148,2,7/2/2007,42.01743,-87.68776899999999,27,77,58,68,0.0,29.55,30.21,7.4,12,8.5,50,420,1931,76,72,67,60,52.54132558106588,1,0,1,0,0,0,0,0,0
3282,T148,2,7/24/2009,42.01743,-87.68776899999999,29,83,62,73,0.19,29.14,29.82,8.7,23,9.6,60,437,1919,74,74,64,66,63.75884189409329,25,0,1,1,1,0,0,0,0
3283,T148,2,7/27/2007,42.01743,-87.68776899999999,30,83,70,77,0.04,29.16,29.8,1.2,36,8.1,67,440,1917,76,75,66,70,71.30206812410943,4,0,1,0,1,0,0,0,0
3284,T148,2,7/31/2009,42.01743,-87.68776899999999,30,82,62,72,0.0,29.29,29.92,5.9,27,6.7,55,444,1913,69,69,62,62,55.091227971046706,8,0,1,0,1,0,0,0,0
3285,T148,2,7/6/2009,42.01743,-87.68776899999999,27,85,63,74,0.0,29.2,29.84,4.2,30,5.5,54,423,1930,69,71,62,63,49.659407487470894,10,0,1,1,1,0,0,0,0
3286,T148,2,8/1/2007,42.01743,-87.68776899999999,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,7,0,1,1,1,0,0,0,0
3287,T148,2,8/13/2009,42.01743,-87.68776899999999,32,86,63,75,0.0,29.44,30.09,2.0,16,4.0,55,457,1856,78,76,67,63,49.80730647655911,4,0,1,0,1,0,0,0,0
3288,T148,2,8/15/2007,42.01743,-87.68776899999999,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,6,0,0,1,1,0,0,0,0
3289,T148,2,8/21/2007,42.01743,-87.68776899999999,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,3,0,0,0,1,1,0,0,0
3290,T148,2,8/24/2007,42.01743,-87.68776899999999,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,1,0,0,0,1,0,0,0,0
3291,T148,2,8/25/2009,42.01743,-87.68776899999999,34,82,61,72,0.0,29.39,30.04,8.3,21,8.6,61,510,1839,66,68,61,62,68.33135540319206,1,0,1,0,0,0,0,0,0
3292,T148,2,8/7/2007,42.01743,-87.68776899999999,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,3,0,0,1,1,0,0,0,0
3293,T148,2,8/7/2009,42.01743,-87.68776899999999,31,74,67,71,0.23,29.41,30.08,6.4,15,7.2,59,451,1904,79,79,70,68,65.83068248854447,1,0,1,0,0,0,0,0,0
3294,T148,2,9/14/2009,42.01743,-87.68776899999999,37,84,59,72,0.0,29.4,30.05,1.1,13,2.7,56,530,1805,67,73,59,63,57.126939972459,4,0,0,0,1,0,0,0,0
3295,T148,2,9/17/2009,42.01743,-87.68776899999999,37,71,54,63,0.0,29.51,30.17,4.5,8,5.4,51,533,1758,65,65,54,52,64.87706300814675,7,0,0,0,1,0,0,0,0
3296,T148,2,9/18/2007,42.01743,-87.68776899999999,38,89,66,78,0.0,29.41,30.05,12.5,19,12.8,57,535,1756,76,76,65,66,48.47256086202582,3,0,0,1,1,0,0,0,0
3297,T148,2,9/24/2007,42.01743,-87.68776899999999,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,8,0,0,1,1,0,0,0,0
3298,T148,2,9/25/2009,42.01743,-87.68776899999999,38,70,60,65,0.02,29.44,30.11,5.4,11,6.3,57,542,1744,62,62,53,56,75.31445549860848,4,0,0,0,1,0,0,0,0
3299,T148,2,9/3/2009,42.01743,-87.68776899999999,35,75,57,66,0.0,29.48,30.14,5.2,6,5.9,55,519,1824,67,66,57,57,67.66016472401645,1,0,0,0,1,0,0,0,0
3300,T148,2,9/4/2007,42.01743,-87.68776899999999,36,90,67,79,0.0,29.34,29.99,2.2,24,5.0,59,520,1822,78,79,71,67,50.39386827036606,2,0,0,1,1,0,0,0,0
3301,T149,2,10/4/2007,41.994469,-87.667736,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,1,0,0,0,1,0,0,0,0
3302,T149,2,6/5/2007,41.994469,-87.667736,23,63,51,57,0.27,29.16,29.78,6.2,3,8.1,47,417,1923,69,58,57,48,69.17919044473983,1,0,0,0,1,0,0,0,0
3303,T149,2,7/19/2007,41.994469,-87.667736,29,82,63,73,0.01,29.26,29.88,7.7,36,14.4,62,433,1923,68,68,58,62,68.44137294700022,1,0,1,0,0,0,0,0,0
3304,T149,2,7/2/2007,41.994469,-87.667736,27,77,58,68,0.0,29.55,30.21,7.4,12,8.5,50,420,1931,76,72,67,60,52.54132558106588,2,0,1,0,1,0,0,0,0
3305,T149,2,8/1/2007,41.994469,-87.667736,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,2,0,0,0,1,0,0,0,0
3306,T149,2,8/15/2007,41.994469,-87.667736,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,2,0,0,1,1,0,0,0,0
3307,T149,2,8/21/2007,41.994469,-87.667736,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,1,0,0,0,1,0,0,0,0
3308,T149,2,9/18/2007,41.994469,-87.667736,38,89,66,78,0.0,29.41,30.05,12.5,19,12.8,57,535,1756,76,76,65,66,48.47256086202582,3,0,1,1,1,0,0,0,0
3309,T149,2,9/19/2007,41.994469,-87.667736,38,84,68,76,0.0,29.47,30.09,3.5,25,9.0,59,536,1755,70,70,63,63,55.64738458327223,1,0,0,0,0,1,0,0,0
3310,T149,2,9/4/2007,41.994469,-87.667736,36,90,67,79,0.0,29.34,29.99,2.2,24,5.0,59,520,1822,78,79,71,67,50.39386827036606,1,0,0,0,1,0,0,0,0
3311,T150,2,10/4/2007,42.006858,-87.675919,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,1,0,0,0,1,0,0,0,0
3312,T150,2,6/26/2007,42.006858,-87.675919,26,91,73,82,0.0,29.45,30.09,7.3,21,8.1,69,418,1931,67,81,61,71,64.83182192304785,2,0,1,0,0,0,0,0,0
3313,T150,2,6/29/2007,42.006858,-87.675919,26,71,56,64,0.0,29.47,30.11,7.4,2,8.2,56,419,1931,67,67,56,56,75.22266484350234,1,0,1,0,0,0,0,0,0
3314,T150,2,6/5/2007,42.006858,-87.675919,23,63,51,57,0.27,29.16,29.78,6.2,3,8.1,47,417,1923,69,58,57,48,69.17919044473983,2,0,1,0,0,0,0,0,0
3315,T150,2,7/11/2007,42.006858,-87.675919,28,77,63,70,0.0,29.28,29.92,9.1,30,11.2,51,426,1928,70,70,61,61,50.916423485910975,1,0,0,0,1,0,0,0,0
3316,T150,2,7/18/2007,42.006858,-87.675919,29,85,69,77,0.92,29.18,29.83,10.3,24,10.6,69,432,1924,68,73,62,63,76.37954483234944,2,0,1,0,1,0,0,0,0
3317,T150,2,8/1/2007,42.006858,-87.675919,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,6,0,0,1,1,0,0,0,0
3318,T150,2,8/15/2007,42.006858,-87.675919,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,2,0,0,0,1,0,0,0,0
3319,T150,2,8/21/2007,42.006858,-87.675919,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,9,0,0,1,1,0,0,0,0
3320,T150,2,8/24/2007,42.006858,-87.675919,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,1,0,0,1,0,0,0,0,0
3321,T150,2,8/7/2007,42.006858,-87.675919,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,16,0,0,1,1,0,0,0,0
3322,T150,2,9/12/2007,42.006858,-87.675919,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,2,0,0,1,1,0,0,0,0
3323,T150,2,9/18/2007,42.006858,-87.675919,38,89,66,78,0.0,29.41,30.05,12.5,19,12.8,57,535,1756,76,76,65,66,48.47256086202582,1,0,0,0,0,1,0,0,0
3324,T150,2,9/24/2007,42.006858,-87.675919,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,9,0,0,1,1,1,0,0,0
3325,T150,2,9/4/2007,42.006858,-87.675919,36,90,67,79,0.0,29.34,29.99,2.2,24,5.0,59,520,1822,78,79,71,67,50.39386827036606,1,0,0,0,0,1,0,0,0
3326,T151,2,10/1/2009,41.916265,-87.800515,39,59,44,52,0.59,29.18,29.9,8.8,13,8.7,46,548,1734,52,52,47,47,79.93203780980954,2,0,0,0,1,0,0,0,0
3327,T151,2,10/4/2007,41.916265,-87.800515,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,30,0,0,1,1,0,0,0,0
3328,T151,2,5/28/2009,41.916265,-87.800515,21,64,55,60,0.0,29.11,29.75,6.8,29,8.3,51,421,1916,62,62,50,55,72.137331284171,1,0,1,0,0,0,0,0,0
3329,T151,2,6/10/2011,41.916265,-87.800515,23,71,51,61,0.44,29.26,29.92,6.1,1,7.5,56,416,1926,59,59,52,52,83.60281986999829,1,0,1,0,0,0,0,0,0
3330,T151,2,6/12/2009,41.916265,-87.800515,23,72,50,61,0.0,29.3,29.95,5.0,6,6.7,49,416,1927,64,61,54,54,64.63310849589597,21,0,0,1,1,0,0,0,0
3331,T151,2,6/14/2013,41.916265,-87.800515,23,76,57,67,0.0,29.4,30.04,6.0,5,7.8,50,416,1928,74,69,61,58,54.3838618372742,11,0,1,0,1,0,0,0,0
3332,T151,2,6/17/2011,41.916265,-87.800515,24,82,64,73,0.0,29.18,29.81,5.3,7,6.2,60,416,1929,73,73,64,63,63.75884189409329,27,0,1,0,1,0,0,0,0
3333,T151,2,6/19/2009,41.916265,-87.800515,24,88,66,77,0.87,29.03,29.68,6.3,18,10.5,68,416,1930,79,78,69,68,73.8025121880607,2,0,1,0,1,0,0,0,0
3334,T151,2,6/2/2009,41.916265,-87.800515,22,61,50,56,0.06,29.42,30.07,8.3,3,9.2,47,419,1920,56,54,47,47,71.72422019136161,27,0,1,1,1,0,0,0,0
3335,T151,2,6/21/2013,41.916265,-87.800515,24,85,70,78,0.11,29.39,30.04,7.6,19,9.6,63,416,1930,77,77,68,70,60.01107855818599,27,0,1,0,0,0,0,0,0
3336,T151,2,6/24/2011,41.916265,-87.800515,25,68,60,64,0.0,29.13,29.76,8.5,29,8.7,55,417,1931,70,69,61,60,72.54211374670008,4,0,1,0,0,0,0,0,0
3337,T151,2,6/26/2007,41.916265,-87.800515,26,91,73,82,0.0,29.45,30.09,7.3,21,8.1,69,418,1931,67,81,61,71,64.83182192304785,9,0,1,0,1,0,0,0,0
3338,T151,2,6/26/2009,41.916265,-87.800515,25,86,72,79,0.0,29.2,29.83,6.4,4,8.0,61,418,1931,76,79,66,67,54.11135105682001,3,0,1,0,1,0,0,0,0
3339,T151,2,6/27/2013,41.916265,-87.800515,25,91,66,79,0.59,29.08,29.71,6.1,29,6.8,65,418,1931,70,76,64,67,62.2760878775776,86,0,1,0,1,0,0,0,0
3340,T151,2,6/29/2007,41.916265,-87.800515,26,71,56,64,0.0,29.47,30.11,7.4,2,8.2,56,419,1931,67,67,56,56,75.22266484350234,6,0,1,0,1,0,0,0,0
3341,T151,2,6/30/2011,41.916265,-87.800515,26,89,66,78,0.03,29.34,29.99,9.2,16,10.6,61,419,1931,80,80,70,70,55.92225541850748,51,0,1,0,1,0,0,0,0
3342,T151,2,6/5/2007,41.916265,-87.800515,23,63,51,57,0.27,29.16,29.78,6.2,3,8.1,47,417,1923,69,58,57,48,69.17919044473983,11,0,1,0,1,0,0,0,0
3343,T151,2,6/5/2009,41.916265,-87.800515,22,80,47,64,0.0,29.23,29.91,6.3,25,7.2,43,417,1923,64,61,52,51,46.34538974472218,9,0,1,0,1,0,0,0,0
3344,T151,2,6/7/2013,41.916265,-87.800515,22,68,54,61,0.0,29.26,29.92,8.8,2,9.2,44,417,1924,68,62,55,50,53.51689345100418,7,0,1,0,0,0,0,0,0
3345,T151,2,7/10/2009,41.916265,-87.800515,27,84,67,76,0.12,29.41,30.04,3.6,21,4.6,65,425,1929,72,76,63,67,68.76831510279386,24,0,1,1,1,0,0,0,0
3346,T151,2,7/11/2007,41.916265,-87.800515,28,77,63,70,0.0,29.28,29.92,9.1,30,11.2,51,426,1928,70,70,61,61,50.916423485910975,12,0,1,0,1,0,0,0,0
3347,T151,2,7/11/2011,41.916265,-87.800515,28,90,70,80,0.13,29.18,29.81,5.3,24,8.0,70,426,1928,74,80,66,70,71.6029668387688,70,0,1,0,1,0,1,0,0
3348,T151,2,7/12/2013,41.916265,-87.800515,27,82,60,71,0.0,29.44,30.09,4.1,8,5.4,54,427,1928,80,73,71,62,54.95084226417701,22,0,1,0,1,0,0,0,0
3349,T151,2,7/15/2011,41.916265,-87.800515,28,86,71,79,0.0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71,52.22353196842017,129,0,1,0,1,0,0,0,0
3350,T151,2,7/17/2009,41.916265,-87.800515,28,70,58,64,0.0,29.21,29.86,10.1,29,10.4,52,431,1925,66,65,58,58,64.99819801604751,4,0,0,0,1,0,0,0,0
3351,T151,2,7/18/2007,41.916265,-87.800515,29,85,69,77,0.92,29.18,29.83,10.3,24,10.6,69,432,1924,68,73,62,63,76.37954483234944,13,0,1,1,1,0,0,0,0
3352,T151,2,7/19/2013,41.916265,-87.800515,28,97,75,86,0.0,29.17,29.82,13.4,24,13.9,69,433,1923,80,80,72,72,57.000683314065704,45,0,1,0,1,0,0,0,0
3353,T151,2,7/2/2007,41.916265,-87.800515,27,77,58,68,0.0,29.55,30.21,7.4,12,8.5,50,420,1931,76,72,67,60,52.54132558106588,7,0,1,0,1,0,0,0,0
3354,T151,2,7/24/2009,41.916265,-87.800515,29,83,62,73,0.19,29.14,29.82,8.7,23,9.6,60,437,1919,74,74,64,66,63.75884189409329,9,0,1,0,1,0,0,0,0
3355,T151,2,7/25/2011,41.916265,-87.800515,30,90,73,82,0.01,29.25,29.89,2.1,35,6.1,67,438,1918,80,79,72,72,60.52200223913138,32,0,1,1,1,0,0,0,0
3356,T151,2,7/25/2013,41.916265,-87.800515,29,81,58,70,0.0,29.39,30.05,2.7,23,3.9,52,438,1918,63,70,57,62,52.83156593782089,34,0,1,0,1,0,0,0,0
3357,T151,2,7/27/2007,41.916265,-87.800515,30,83,70,77,0.04,29.16,29.8,1.2,36,8.1,67,440,1917,76,75,66,70,71.30206812410943,7,0,1,0,1,0,0,0,0
3358,T151,2,7/29/2011,41.916265,-87.800515,30,86,74,80,0.36,29.34,29.96,3.5,4,5.6,69,442,1915,80,80,73,68,69.19708443215043,161,0,1,1,1,0,0,0,0
3359,T151,2,7/31/2009,41.916265,-87.800515,30,82,62,72,0.0,29.29,29.92,5.9,27,6.7,55,444,1913,69,69,62,62,55.091227971046706,7,0,1,1,1,0,0,0,0
3360,T151,2,7/6/2009,41.916265,-87.800515,27,85,63,74,0.0,29.2,29.84,4.2,30,5.5,54,423,1930,69,71,62,63,49.659407487470894,3,0,0,0,1,1,0,0,0
3361,T151,2,7/8/2013,41.916265,-87.800515,27,87,71,79,0.84,29.31,29.95,10.0,22,10.5,70,424,1929,77,79,66,73,73.98921543414879,37,0,1,0,1,0,0,0,0
3362,T151,2,8/1/2007,41.916265,-87.800515,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,30,0,1,1,1,0,0,0,0
3363,T151,2,8/1/2013,41.916265,-87.800515,30,82,61,72,0.0,29.29,29.95,6.2,29,7.1,54,445,1911,73,73,62,62,53.11966776632261,88,0,1,1,1,0,0,0,0
3364,T151,2,8/12/2011,41.916265,-87.800515,32,82,65,74,0.0,29.28,29.93,8.2,19,8.4,57,456,1858,70,74,62,65,55.370380068334434,18,0,1,1,1,0,0,0,0
3365,T151,2,8/13/2009,41.916265,-87.800515,32,86,63,75,0.0,29.44,30.09,2.0,16,4.0,55,457,1856,78,76,67,63,49.80730647655911,1,0,1,0,0,0,0,0,0
3366,T151,2,8/15/2007,41.916265,-87.800515,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,112,0,1,1,1,0,0,0,0
3367,T151,2,8/15/2013,41.916265,-87.800515,32,74,57,66,0.0,29.47,30.13,4.5,22,5.0,50,459,1854,70,69,58,57,56.29924377769591,20,1,0,1,1,0,0,0,0
3368,T151,2,8/19/2011,41.916265,-87.800515,33,86,67,77,0.0,29.23,29.87,4.7,13,5.8,62,503,1848,73,74,66,67,59.88201402804045,18,0,1,0,1,0,0,0,0
3369,T151,2,8/21/2007,41.916265,-87.800515,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,32,1,0,1,1,0,0,0,0
3370,T151,2,8/22/2013,41.916265,-87.800515,33,78,67,73,0.36,29.42,30.05,2.5,24,7.0,66,506,1843,73,73,64,64,78.72123950619469,21,0,1,1,1,0,0,0,0
3371,T151,2,8/24/2007,41.916265,-87.800515,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,10,0,0,1,1,0,0,0,0
3372,T151,2,8/26/2011,41.916265,-87.800515,34,83,61,72,0.0,29.32,29.97,1.2,20,3.4,58,511,1837,70,73,61,64,61.397964442270506,19,0,1,0,1,0,0,0,0
3373,T151,2,8/27/2009,41.916265,-87.800515,34,67,62,65,1.19,29.41,30.07,10.7,8,11.0,61,512,1835,63,65,56,61,86.88945131427035,1,0,0,0,1,0,0,0,0
3374,T151,2,8/29/2013,41.916265,-87.800515,34,87,69,78,0.0,29.36,30.0,4.2,10,4.6,65,514,1832,76,82,69,69,64.3602354171191,17,0,0,1,0,0,0,0,0
3375,T151,2,8/5/2011,41.916265,-87.800515,31,84,70,77,0.0,29.26,29.91,5.2,7,6.0,68,449,1907,77,79,70,72,73.8025121880607,73,0,1,1,1,0,0,0,0
3376,T151,2,8/7/2007,41.916265,-87.800515,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,14,0,0,1,1,0,0,0,0
3377,T151,2,8/7/2009,41.916265,-87.800515,31,74,67,71,0.23,29.41,30.08,6.4,15,7.2,59,451,1904,79,79,70,68,65.83068248854447,29,0,1,1,1,0,0,0,0
3378,T151,2,8/8/2013,41.916265,-87.800515,31,79,69,74,0.0,29.33,29.96,10.5,5,10.8,55,452,1903,73,73,63,62,51.50253858578976,82,1,1,1,1,0,0,0,0
3379,T151,2,9/1/2011,41.916265,-87.800515,35,94,74,84,0.0,29.26,29.89,5.8,21,6.3,70,517,1827,79,84,71,76,62.887328235813854,53,1,1,1,1,0,0,0,0
3380,T151,2,9/12/2007,41.916265,-87.800515,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,3,0,0,0,1,0,0,0,0
3381,T151,2,9/12/2011,41.916265,-87.800515,37,86,64,75,0.0,29.24,29.9,9.2,23,9.3,59,528,1809,54,67,48,58,57.533389096468824,79,0,1,1,1,0,0,0,0
3382,T151,2,9/14/2009,41.916265,-87.800515,37,84,59,72,0.0,29.4,30.05,1.1,13,2.7,56,530,1805,67,73,59,63,57.126939972459,15,0,1,0,1,0,0,0,0
3383,T151,2,9/16/2011,41.916265,-87.800515,37,59,48,54,0.0,29.65,30.33,2.6,13,3.7,38,532,1760,61,59,54,50,54.58319207123542,22,0,1,0,1,0,0,0,0
3384,T151,2,9/17/2009,41.916265,-87.800515,37,71,54,63,0.0,29.51,30.17,4.5,8,5.4,51,533,1758,65,65,54,52,64.87706300814675,29,0,1,1,1,0,0,0,0
3385,T151,2,9/18/2007,41.916265,-87.800515,38,89,66,78,0.0,29.41,30.05,12.5,19,12.8,57,535,1756,76,76,65,66,48.47256086202582,27,0,0,1,1,0,0,0,0
3386,T151,2,9/19/2013,41.916265,-87.800515,37,84,70,77,0.0,29.21,29.87,7.8,16,10.0,66,536,1755,60,68,52,59,68.8762683364799,36,0,1,1,1,0,0,0,0
3387,T151,2,9/23/2011,41.916265,-87.800515,38,62,48,55,0.02,29.38,30.05,4.1,36,6.4,46,540,1748,57,57,51,51,71.61961725473621,80,1,1,1,1,0,0,0,0
3388,T151,2,9/24/2007,41.916265,-87.800515,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,24,0,0,1,1,0,0,0,0
3389,T151,2,9/25/2009,41.916265,-87.800515,38,70,60,65,0.02,29.44,30.11,5.4,11,6.3,57,542,1744,62,62,53,56,75.31445549860848,18,0,0,1,1,0,0,0,0
3390,T151,2,9/26/2013,41.916265,-87.800515,38,75,55,65,0.0,29.4,30.04,4.1,9,4.6,52,543,1742,69,67,55,55,62.76833126674746,8,0,0,0,1,0,0,0,0
3391,T151,2,9/30/2011,41.916265,-87.800515,39,58,47,53,0.17,29.37,30.0,15.4,34,16.3,42,547,1735,53,50,44,44,66.13832421692287,8,0,1,0,1,0,1,0,0
3392,T151,2,9/6/2013,41.916265,-87.800515,35,85,62,74,0.0,29.44,30.11,4.3,17,6.0,55,522,1819,77,77,68,65,51.50253858578976,31,1,0,1,1,0,0,0,0
3393,T152,2,10/1/2009,41.846075,-87.716277,39,59,44,52,0.59,29.18,29.9,8.8,13,8.7,46,548,1734,52,52,47,47,79.93203780980954,1,0,1,0,0,0,0,0,0
3394,T152,2,10/4/2007,41.846075,-87.716277,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,1,0,0,0,1,0,0,0,0
3395,T152,2,5/28/2009,41.846075,-87.716277,21,64,55,60,0.0,29.11,29.75,6.8,29,8.3,51,421,1916,62,62,50,55,72.137331284171,2,0,0,0,1,0,0,0,0
3396,T152,2,6/10/2011,41.846075,-87.716277,23,71,51,61,0.44,29.26,29.92,6.1,1,7.5,56,416,1926,59,59,52,52,83.60281986999829,1,0,0,0,0,1,0,0,0
3397,T152,2,6/12/2009,41.846075,-87.716277,23,72,50,61,0.0,29.3,29.95,5.0,6,6.7,49,416,1927,64,61,54,54,64.63310849589597,18,0,1,0,1,0,0,0,0
3398,T152,2,6/14/2013,41.846075,-87.716277,23,76,57,67,0.0,29.4,30.04,6.0,5,7.8,50,416,1928,74,69,61,58,54.3838618372742,1,0,1,0,0,0,0,0,0
3399,T152,2,6/17/2011,41.846075,-87.716277,24,82,64,73,0.0,29.18,29.81,5.3,7,6.2,60,416,1929,73,73,64,63,63.75884189409329,2,0,1,0,1,0,0,0,0
3400,T152,2,6/2/2009,41.846075,-87.716277,22,61,50,56,0.06,29.42,30.07,8.3,3,9.2,47,419,1920,56,54,47,47,71.72422019136161,3,0,1,0,0,0,0,0,0
3401,T152,2,6/21/2013,41.846075,-87.716277,24,85,70,78,0.11,29.39,30.04,7.6,19,9.6,63,416,1930,77,77,68,70,60.01107855818599,6,0,1,0,0,0,0,0,0
3402,T152,2,6/24/2011,41.846075,-87.716277,25,68,60,64,0.0,29.13,29.76,8.5,29,8.7,55,417,1931,70,69,61,60,72.54211374670008,7,0,1,0,0,0,0,0,0
3403,T152,2,6/26/2009,41.846075,-87.716277,25,86,72,79,0.0,29.2,29.83,6.4,4,8.0,61,418,1931,76,79,66,67,54.11135105682001,11,0,1,0,1,0,0,0,0
3404,T152,2,6/27/2013,41.846075,-87.716277,25,91,66,79,0.59,29.08,29.71,6.1,29,6.8,65,418,1931,70,76,64,67,62.2760878775776,11,0,1,0,1,0,0,0,0
3405,T152,2,6/30/2011,41.846075,-87.716277,26,89,66,78,0.03,29.34,29.99,9.2,16,10.6,61,419,1931,80,80,70,70,55.92225541850748,11,0,1,0,1,0,0,0,0
3406,T152,2,6/5/2007,41.846075,-87.716277,23,63,51,57,0.27,29.16,29.78,6.2,3,8.1,47,417,1923,69,58,57,48,69.17919044473983,1,0,1,0,0,0,0,0,0
3407,T152,2,6/5/2009,41.846075,-87.716277,22,80,47,64,0.0,29.23,29.91,6.3,25,7.2,43,417,1923,64,61,52,51,46.34538974472218,1,0,1,0,0,0,0,0,0
3408,T152,2,6/7/2013,41.846075,-87.716277,22,68,54,61,0.0,29.26,29.92,8.8,2,9.2,44,417,1924,68,62,55,50,53.51689345100418,1,0,1,0,0,0,0,0,0
3409,T152,2,7/10/2009,41.846075,-87.716277,27,84,67,76,0.12,29.41,30.04,3.6,21,4.6,65,425,1929,72,76,63,67,68.76831510279386,7,0,1,0,1,0,0,0,0
3410,T152,2,7/11/2011,41.846075,-87.716277,28,90,70,80,0.13,29.18,29.81,5.3,24,8.0,70,426,1928,74,80,66,70,71.6029668387688,8,0,0,0,1,0,0,0,0
3411,T152,2,7/12/2013,41.846075,-87.716277,27,82,60,71,0.0,29.44,30.09,4.1,8,5.4,54,427,1928,80,73,71,62,54.95084226417701,6,0,1,0,1,0,0,0,0
3412,T152,2,7/15/2011,41.846075,-87.716277,28,86,71,79,0.0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71,52.22353196842017,11,0,1,0,1,0,0,0,0
3413,T152,2,7/17/2009,41.846075,-87.716277,28,70,58,64,0.0,29.21,29.86,10.1,29,10.4,52,431,1925,66,65,58,58,64.99819801604751,10,0,1,0,1,0,0,0,0
3414,T152,2,7/18/2007,41.846075,-87.716277,29,85,69,77,0.92,29.18,29.83,10.3,24,10.6,69,432,1924,68,73,62,63,76.37954483234944,1,0,1,0,0,0,0,0,0
3415,T152,2,7/19/2013,41.846075,-87.716277,28,97,75,86,0.0,29.17,29.82,13.4,24,13.9,69,433,1923,80,80,72,72,57.000683314065704,14,0,1,0,1,0,0,0,0
3416,T152,2,7/2/2007,41.846075,-87.716277,27,77,58,68,0.0,29.55,30.21,7.4,12,8.5,50,420,1931,76,72,67,60,52.54132558106588,1,0,0,0,1,0,0,0,0
3417,T152,2,7/25/2011,41.846075,-87.716277,30,90,73,82,0.01,29.25,29.89,2.1,35,6.1,67,438,1918,80,79,72,72,60.52200223913138,5,0,1,1,1,0,0,0,0
3418,T152,2,7/25/2013,41.846075,-87.716277,29,81,58,70,0.0,29.39,30.05,2.7,23,3.9,52,438,1918,63,70,57,62,52.83156593782089,3,0,1,0,0,0,0,0,0
